,Speed,SpeedRank,Movie,City,Population,dSdt,sEdt,dIdt,dRdt
4339,Slow* ,2,The Walking Dead ,New_York,8398748,1.2068874905870543e-15,7.056058764945284e-18,3711124.149999994,279331.849999999
4340,Slow* ,2,The Walking Dead ,New_York,8398748,1.1830285647902301e-15,6.916566305111741e-18,3711124.149999994,279331.849999999
4341,Slow* ,2,The Walking Dead ,New_York,8398748,1.1591696389934057e-15,6.7770738452781965e-18,3711124.149999994,279331.849999999
4342,Slow* ,2,The Walking Dead ,New_York,8398748,1.1353107131965811e-15,6.637581385444651e-18,3711124.149999994,279331.849999999
4343,Slow* ,2,The Walking Dead ,New_York,8398748,1.1114517873997567e-15,6.498088925611107e-18,3711124.149999994,279331.849999999
4344,Slow* ,2,The Walking Dead ,New_York,8398748,1.0875928616029325e-15,6.358596465777563e-18,3711124.149999994,279331.849999999
4345,Slow* ,2,The Walking Dead ,New_York,8398748,1.063733935806108e-15,6.219104005944018e-18,3711124.149999994,279331.849999999
4346,Slow* ,2,The Walking Dead ,New_York,8398748,1.0398750100092835e-15,6.079611546110472e-18,3711124.149999994,279331.849999999
4347,Slow* ,2,The Walking Dead ,New_York,8398748,1.0160160842124593e-15,5.940119086276928e-18,3711124.149999994,279331.849999999
4348,Slow* ,2,The Walking Dead ,New_York,8398748,9.921571584156348e-16,5.800626626443384e-18,3711124.149999994,279331.849999999
4349,Slow* ,2,The Walking Dead ,New_York,8398748,9.682982326188102e-16,5.6611341666098385e-18,3711124.149999994,279331.849999999
4350,Slow* ,2,The Walking Dead ,New_York,8398748,9.44439306821986e-16,5.521641706776294e-18,3711124.149999994,279331.849999999
4351,Slow* ,2,The Walking Dead ,New_York,8398748,9.205803810251616e-16,5.38214924694275e-18,3711124.149999994,279331.849999999
4352,Slow* ,2,The Walking Dead ,New_York,8398748,8.967214552283372e-16,5.2426567871092054e-18,3711124.149999994,279331.849999999
4353,Slow* ,2,The Walking Dead ,New_York,8398748,8.728625294315127e-16,5.10316432727566e-18,3711124.149999994,279331.849999999
4354,Slow* ,2,The Walking Dead ,New_York,8398748,8.490036036346884e-16,4.963671867442116e-18,3711124.149999994,279331.849999999
4355,Slow* ,2,The Walking Dead ,New_York,8398748,8.25144677837864e-16,4.8241794076085716e-18,3711124.149999994,279331.849999999
4356,Slow* ,2,The Walking Dead ,New_York,8398748,8.012857520410396e-16,4.6846869477750265e-18,3711124.149999994,279331.849999999
4357,Slow* ,2,The Walking Dead ,New_York,8398748,7.774268262442152e-16,4.545194487941482e-18,3711124.149999994,279331.849999999
4358,Slow* ,2,The Walking Dead ,New_York,8398748,7.535679004473907e-16,4.405702028107938e-18,3711124.149999994,279331.849999999
4359,Slow* ,2,The Walking Dead ,New_York,8398748,7.297089746505663e-16,4.2662095682743926e-18,3711124.149999994,279331.849999999
4360,Slow* ,2,The Walking Dead ,New_York,8398748,7.058500488537419e-16,4.126717108440848e-18,3711124.149999994,279331.849999999
4361,Slow* ,2,The Walking Dead ,New_York,8398748,6.819911230569175e-16,3.987224648607303e-18,3711124.149999994,279331.849999999
4362,Slow* ,2,The Walking Dead ,New_York,8398748,6.581321972600932e-16,3.847732188773759e-18,3711124.149999994,279331.849999999
4363,Slow* ,2,The Walking Dead ,New_York,8398748,6.342732714632687e-16,3.7082397289402144e-18,3711124.149999994,279331.849999999
4364,Slow* ,2,The Walking Dead ,New_York,8398748,6.104143456664444e-16,3.56874726910667e-18,3711124.149999994,279331.849999999
4365,Slow* ,2,The Walking Dead ,New_York,8398748,5.8655541986962e-16,3.429254809273125e-18,3711124.149999994,279331.849999999
4366,Slow* ,2,The Walking Dead ,New_York,8398748,5.626964940727955e-16,3.28976234943958e-18,3711124.149999994,279331.849999999
4367,Slow* ,2,The Walking Dead ,New_York,8398748,5.388375682759712e-16,3.150269889606036e-18,3711124.149999994,279331.849999999
4368,Slow* ,2,The Walking Dead ,New_York,8398748,5.149786424791467e-16,3.0107774297724907e-18,3711124.149999994,279331.849999999
4369,Slow* ,2,The Walking Dead ,New_York,8398748,4.911197166823223e-16,2.8712849699389467e-18,3711124.149999994,279331.849999999
4370,Slow* ,2,The Walking Dead ,New_York,8398748,4.672607908854979e-16,2.7317925101054016e-18,3711124.149999994,279331.849999999
4371,Slow* ,2,The Walking Dead ,New_York,8398748,4.4340186508867356e-16,2.5923000502718572e-18,3711124.149999994,279331.849999999
4372,Slow* ,2,The Walking Dead ,New_York,8398748,4.195429392918491e-16,2.4528075904383125e-18,3711124.149999994,279331.849999999
4373,Slow* ,2,The Walking Dead ,New_York,8398748,3.956840134950247e-16,2.3133151306047677e-18,3711124.149999994,279331.849999999
4374,Slow* ,2,The Walking Dead ,New_York,8398748,3.718250876982003e-16,2.1738226707712234e-18,3711124.149999994,279331.849999999
4375,Slow* ,2,The Walking Dead ,New_York,8398748,3.479661619013759e-16,2.0343302109376786e-18,3711124.149999994,279331.849999999
4376,Slow* ,2,The Walking Dead ,New_York,8398748,3.241072361045515e-16,1.894837751104134e-18,3711124.149999994,279331.849999999
4377,Slow* ,2,The Walking Dead ,New_York,8398748,3.002483103077271e-16,1.7553452912705895e-18,3711124.149999994,279331.849999999
4378,Slow* ,2,The Walking Dead ,New_York,8398748,2.763893845109027e-16,1.6158528314370448e-18,3711124.149999994,279331.849999999
4379,Slow* ,2,The Walking Dead ,New_York,8398748,2.525304587140783e-16,1.4763603716035e-18,3711124.149999994,279331.849999999
4380,Slow* ,2,The Walking Dead ,New_York,8398748,2.2867153291725387e-16,1.3368679117699553e-18,3711124.149999994,279331.849999999
4381,Slow* ,2,The Walking Dead ,New_York,8398748,2.0481260712042946e-16,1.1973754519364107e-18,3711124.149999994,279331.849999999
4382,Slow* ,2,The Walking Dead ,New_York,8398748,1.8095368132360508e-16,1.0578829921028662e-18,3711124.149999994,279331.849999999
4383,Slow* ,2,The Walking Dead ,New_York,8398748,1.5709475552678067e-16,9.183905322693216e-19,3711124.149999994,279331.849999999
4384,Slow* ,2,The Walking Dead ,New_York,8398748,1.3323582972995628e-16,7.78898072435777e-19,3711124.149999994,279331.849999999
4385,Slow* ,2,The Walking Dead ,New_York,8398748,1.0937690393313186e-16,6.3940561260223225e-19,3711124.149999994,279331.849999999
4386,Slow* ,2,The Walking Dead ,New_York,8398748,8.551797813630745e-17,4.999131527686876e-19,3711124.149999994,279331.849999999
4387,Slow* ,2,The Walking Dead ,New_York,8398748,6.165905233948305e-17,3.60420692935143e-19,3711124.149999994,279331.849999999
4388,Slow* ,2,The Walking Dead ,New_York,8398748,3.780012654265865e-17,2.209282331015984e-19,3711124.149999994,279331.849999999
4389,Slow* ,2,The Walking Dead ,New_York,8398748,1.3941200745834245e-17,8.143577326805375e-20,3711124.149999994,279331.849999999
4390,Slow* ,2,The Walking Dead ,New_York,8398748,8.518452089527484e-18,4.973179311079183e-20,3711124.149999994,279331.849999999
4391,Slow* ,2,The Walking Dead ,New_York,8398748,8.456568042634432e-18,4.937050626759886e-20,3711124.149999994,279331.849999999
4392,Slow* ,2,The Walking Dead ,New_York,8398748,8.394683995741378e-18,4.9009219424405895e-20,3711124.149999994,279331.849999999
4393,Slow* ,2,The Walking Dead ,New_York,8398748,8.332799948848326e-18,4.8647932581212927e-20,3711124.149999994,279331.849999999
4394,Slow* ,2,The Walking Dead ,New_York,8398748,8.270915901955276e-18,4.8286645738019965e-20,3711124.149999994,279331.849999999
4395,Slow* ,2,The Walking Dead ,New_York,8398748,8.209031855062224e-18,4.7925358894827e-20,3711124.149999994,279331.849999999
4396,Slow* ,2,The Walking Dead ,New_York,8398748,8.147147808169172e-18,4.756407205163403e-20,3711124.149999994,279331.849999999
4397,Slow* ,2,The Walking Dead ,New_York,8398748,8.08526376127612e-18,4.720278520844106e-20,3711124.149999994,279331.849999999
4398,Slow* ,2,The Walking Dead ,New_York,8398748,8.023379714383068e-18,4.6841498365248093e-20,3711124.149999994,279331.849999999
4399,Slow* ,2,The Walking Dead ,New_York,8398748,7.961495667490015e-18,4.6480211522055125e-20,3711124.149999994,279331.849999999
4400,Slow* ,2,The Walking Dead ,New_York,8398748,498043.0,1.0,0.0,0.0
4401,Slow* ,2,The Walking Dead ,New_York,8398748,498026.9666116979,0.09825900580712058,15.812792115468085,1.1223371811712521
4402,Slow* ,2,The Walking Dead ,New_York,8398748,497770.4271788085,1.5708293303929066,252.92189437817876,19.080097483440877
4403,Slow* ,2,The Walking Dead ,New_York,8398748,493700.49804083846,24.733214697248492,4014.793607323371,303.97513714133714
4404,Slow* ,2,The Walking Dead ,New_York,8398748,436536.3453311728,310.3071976976338,56891.881644311805,4305.465826817914
4405,Slow* ,2,The Walking Dead ,New_York,8398748,152334.2384442482,614.8129196905807,320895.3353271584,24199.613308902623
4406,Slow* ,2,The Walking Dead ,New_York,8398748,13151.384125462722,74.82320997433321,450875.37955334544,33942.4131112176
4407,Slow* ,2,The Walking Dead ,New_York,8398748,828.4330403489937,4.835217956640301,462405.712054519,34805.019687175554
4408,Slow* ,2,The Walking Dead ,New_York,8398748,50.96341177804193,0.29792570749737335,463133.29610133875,34859.44256117548
4409,Slow* ,2,The Walking Dead ,New_York,8398748,3.130536885159834,0.01830251533319926,463178.0602981813,34862.790862417976
4410,Slow* ,2,The Walking Dead ,New_York,8398748,0.19228253201354978,0.001124176222172441,463180.8100530688,34862.9965402227
4411,Slow* ,2,The Walking Dead ,New_York,8398748,0.01181026239886876,6.904850286749578e-05,463180.97894740716,34863.00917328157
4412,Slow* ,2,The Walking Dead ,New_York,8398748,0.0007254135662218992,4.2434664350933875e-06,463180.9893211214,34863.009949220985
4413,Slow* ,2,The Walking Dead ,New_York,8398748,4.455651886330555e-05,2.604993049063418e-07,463180.98995830177,34863.00999688095
4414,Slow* ,2,The Walking Dead ,New_York,8398748,2.750939264000583e-06,1.606399981373968e-08,463180.9899974253,34863.00999980736
4415,Slow* ,2,The Walking Dead ,New_York,8398748,1.729840590685632e-07,1.0436284124500217e-09,463180.98999983777,34863.00999998783
4416,Slow* ,2,The Walking Dead ,New_York,8398748,1.4407223269343113e-08,8.375941076685806e-11,463180.98999998625,34863.009999998925
4417,Slow* ,2,The Walking Dead ,New_York,8398748,2.4317195068490486e-09,1.2306816316288806e-11,463180.9899999975,34863.00999999977
4418,Slow* ,2,The Walking Dead ,New_York,8398748,1.1625863499295239e-09,6.851846250295522e-12,463180.98999999865,34863.009999999864
4419,Slow* ,2,The Walking Dead ,New_York,8398748,3.267925244716292e-11,1.9178301603109907e-13,463180.9899999997,34863.009999999944
4420,Slow* ,2,The Walking Dead ,New_York,8398748,2.964622218069358e-09,1.7334870370775296e-11,463180.98999999696,34863.00999999974
4421,Slow* ,2,The Walking Dead ,New_York,8398748,1.8000341936784204e-09,1.052383193564489e-11,463180.98999999807,34863.00999999983
4422,Slow* ,2,The Walking Dead ,New_York,8398748,-1.1182792045382758e-10,-6.537852259148202e-13,463180.9899999999,34863.00999999996
4423,Slow* ,2,The Walking Dead ,New_York,8398748,-2.190827450860744e-10,-1.2808722763475823e-12,463180.99,34863.009999999966
4424,Slow* ,2,The Walking Dead ,New_York,8398748,7.935457305437751e-10,4.6394078901317905e-12,463180.98999999906,34863.009999999886
4425,Slow* ,2,The Walking Dead ,New_York,8398748,7.701685470768592e-10,4.5027762165857425e-12,463180.989999999,34863.009999999886
4426,Slow* ,2,The Walking Dead ,New_York,8398748,6.728815066574884e-10,3.9339876559153084e-12,463180.9899999991,34863.00999999989
4427,Slow* ,2,The Walking Dead ,New_York,8398748,1.773354491788343e-10,1.0367888761368218e-12,463180.9899999996,34863.00999999993
4428,Slow* ,2,The Walking Dead ,New_York,8398748,6.2937860992583516e-12,3.679654387610746e-14,463180.9899999997,34863.00999999994
4429,Slow* ,2,The Walking Dead ,New_York,8398748,-6.367884698676575e-11,-3.7229733618343413e-13,463180.98999999976,34863.009999999944
4430,Slow* ,2,The Walking Dead ,New_York,8398748,-3.5133662983796424e-10,-2.0540839077312104e-12,463180.9900000001,34863.009999999966
4431,Slow* ,2,The Walking Dead ,New_York,8398748,-5.431588747767684e-10,-3.175569555175438e-12,463180.9900000003,34863.00999999998
4432,Slow* ,2,The Walking Dead ,New_York,8398748,-5.871445019334425e-10,-3.4327308084504704e-12,463180.9900000003,34863.00999999998
4433,Slow* ,2,The Walking Dead ,New_York,8398748,-4.832935113079868e-10,-2.8255676675563074e-12,463180.9900000002,34863.00999999997
4434,Slow* ,2,The Walking Dead ,New_York,8398748,-2.316059029004009e-10,-1.3540801324929492e-12,463180.99,34863.00999999996
4435,Slow* ,2,The Walking Dead ,New_York,8398748,-1.2756492799368998e-10,-7.45806218108932e-13,463180.9899999999,34863.009999999944
4436,Slow* ,2,The Walking Dead ,New_York,8398748,-1.151550445130526e-10,-6.732519702244774e-13,463180.9899999999,34863.009999999944
4437,Slow* ,2,The Walking Dead ,New_York,8398748,-9.540907896235637e-11,-5.578074212887385e-13,463180.9899999998,34863.009999999944
4438,Slow* ,2,The Walking Dead ,New_York,8398748,-6.83270313416013e-11,-3.9947257130171535e-13,463180.9899999998,34863.009999999944
4439,Slow* ,2,The Walking Dead ,New_York,8398748,-3.390890165078742e-11,-1.9824742026340798e-13,463180.98999999976,34863.00999999994
4440,Slow* ,2,The Walking Dead ,New_York,8398748,3.1722580874694925e-11,1.854663983120758e-13,463180.98999999976,34863.00999999994
4441,Slow* ,2,The Walking Dead ,New_York,8398748,2.5409805611184558e-11,1.4855868739063482e-13,463180.98999999976,34863.00999999994
4442,Slow* ,2,The Walking Dead ,New_York,8398748,1.909703034767419e-11,1.1165097646919381e-13,463180.98999999976,34863.00999999994
4443,Slow* ,2,The Walking Dead ,New_York,8398748,1.2784255084163823e-11,7.474326554775282e-14,463180.98999999976,34863.00999999994
4444,Slow* ,2,The Walking Dead ,New_York,8398748,6.471479820653458e-12,3.7835554626311835e-14,463180.98999999976,34863.00999999994
4445,Slow* ,2,The Walking Dead ,New_York,8398748,2.2482078130356577e-12,1.3144147905448052e-14,463180.98999999976,34863.00999999994
4446,Slow* ,2,The Walking Dead ,New_York,8398748,2.2049079887925608e-12,1.2890995395508448e-14,463180.98999999976,34863.00999999994
4447,Slow* ,2,The Walking Dead ,New_York,8398748,2.161608164549464e-12,1.2637842885568844e-14,463180.98999999976,34863.00999999994
4448,Slow* ,2,The Walking Dead ,New_York,8398748,2.1183083403063673e-12,1.2384690375629242e-14,463180.98999999976,34863.00999999994
4449,Slow* ,2,The Walking Dead ,New_York,8398748,2.0750085160632703e-12,1.2131537865689637e-14,463180.98999999976,34863.00999999994
4450,Slow* ,2,The Walking Dead ,New_York,8398748,2.0317086918201734e-12,1.1878385355750033e-14,463180.98999999976,34863.00999999994
4451,Slow* ,2,The Walking Dead ,New_York,8398748,1.988408867577077e-12,1.162523284581043e-14,463180.98999999976,34863.00999999994
4452,Slow* ,2,The Walking Dead ,New_York,8398748,1.94510904333398e-12,1.1372080335870825e-14,463180.98999999976,34863.00999999994
4453,Slow* ,2,The Walking Dead ,New_York,8398748,1.901809219090883e-12,1.1118927825931221e-14,463180.98999999976,34863.00999999994
4454,Slow* ,2,The Walking Dead ,New_York,8398748,1.858509394847786e-12,1.0865775315991618e-14,463180.98999999976,34863.00999999994
4455,Slow* ,2,The Walking Dead ,New_York,8398748,1.8152095706046892e-12,1.0612622806052014e-14,463180.98999999976,34863.00999999994
4456,Slow* ,2,The Walking Dead ,New_York,8398748,1.7719097463615923e-12,1.035947029611241e-14,463180.98999999976,34863.00999999994
4457,Slow* ,2,The Walking Dead ,New_York,8398748,1.7286099221184955e-12,1.0106317786172808e-14,463180.98999999976,34863.00999999994
4458,Slow* ,2,The Walking Dead ,New_York,8398748,1.6853100978753986e-12,9.853165276233203e-15,463180.98999999976,34863.00999999994
4459,Slow* ,2,The Walking Dead ,New_York,8398748,1.6420102736323018e-12,9.6000127662936e-15,463180.98999999976,34863.00999999994
4460,Slow* ,2,The Walking Dead ,New_York,8398748,1.598710449389205e-12,9.346860256353997e-15,463180.98999999976,34863.00999999994
4461,Slow* ,2,The Walking Dead ,New_York,8398748,1.5554106251461081e-12,9.093707746414393e-15,463180.98999999976,34863.00999999994
4462,Slow* ,2,The Walking Dead ,New_York,8398748,1.5121108009030112e-12,8.840555236474788e-15,463180.98999999976,34863.00999999994
4463,Slow* ,2,The Walking Dead ,New_York,8398748,1.4688109766599146e-12,8.587402726535186e-15,463180.98999999976,34863.00999999994
4464,Slow* ,2,The Walking Dead ,New_York,8398748,1.4255111524168177e-12,8.334250216595582e-15,463180.98999999976,34863.00999999994
4465,Slow* ,2,The Walking Dead ,New_York,8398748,1.3822113281737207e-12,8.081097706655978e-15,463180.98999999976,34863.00999999994
4466,Slow* ,2,The Walking Dead ,New_York,8398748,1.338911503930624e-12,7.827945196716375e-15,463180.98999999976,34863.00999999994
4467,Slow* ,2,The Walking Dead ,New_York,8398748,1.295611679687527e-12,7.574792686776771e-15,463180.98999999976,34863.00999999994
4468,Slow* ,2,The Walking Dead ,New_York,8398748,1.25231185544443e-12,7.321640176837167e-15,463180.98999999976,34863.00999999994
4469,Slow* ,2,The Walking Dead ,New_York,8398748,1.2090120312013335e-12,7.068487666897563e-15,463180.98999999976,34863.00999999994
4470,Slow* ,2,The Walking Dead ,New_York,8398748,1.1657122069582366e-12,6.815335156957959e-15,463180.98999999976,34863.00999999994
4471,Slow* ,2,The Walking Dead ,New_York,8398748,1.1224123827151396e-12,6.562182647018355e-15,463180.98999999976,34863.00999999994
4472,Slow* ,2,The Walking Dead ,New_York,8398748,1.0791125584720429e-12,6.309030137078752e-15,463180.98999999976,34863.00999999994
4473,Slow* ,2,The Walking Dead ,New_York,8398748,1.0358127342289461e-12,6.055877627139148e-15,463180.98999999976,34863.00999999994
4474,Slow* ,2,The Walking Dead ,New_York,8398748,9.925129099858492e-13,5.802725117199544e-15,463180.98999999976,34863.00999999994
4475,Slow* ,2,The Walking Dead ,New_York,8398748,9.492130857427522e-13,5.54957260725994e-15,463180.98999999976,34863.00999999994
4476,Slow* ,2,The Walking Dead ,New_York,8398748,9.059132614996555e-13,5.296420097320337e-15,463180.98999999976,34863.00999999994
4477,Slow* ,2,The Walking Dead ,New_York,8398748,8.626134372565586e-13,5.0432675873807326e-15,463180.98999999976,34863.00999999994
4478,Slow* ,2,The Walking Dead ,New_York,8398748,8.193136130134618e-13,4.790115077441129e-15,463180.98999999976,34863.00999999994
4479,Slow* ,2,The Walking Dead ,New_York,8398748,7.76013788770365e-13,4.536962567501526e-15,463180.98999999976,34863.00999999994
4480,Slow* ,2,The Walking Dead ,New_York,8398748,7.327139645272681e-13,4.283810057561922e-15,463180.98999999976,34863.00999999994
4481,Slow* ,2,The Walking Dead ,New_York,8398748,6.894141402841712e-13,4.030657547622318e-15,463180.98999999976,34863.00999999994
4482,Slow* ,2,The Walking Dead ,New_York,8398748,6.461143160410745e-13,3.777505037682715e-15,463180.98999999976,34863.00999999994
4483,Slow* ,2,The Walking Dead ,New_York,8398748,6.028144917979776e-13,3.5243525277431105e-15,463180.98999999976,34863.00999999994
4484,Slow* ,2,The Walking Dead ,New_York,8398748,5.595146675548808e-13,3.271200017803507e-15,463180.98999999976,34863.00999999994
4485,Slow* ,2,The Walking Dead ,New_York,8398748,5.16214843311784e-13,3.0180475078639038e-15,463180.98999999976,34863.00999999994
4486,Slow* ,2,The Walking Dead ,New_York,8398748,4.729150190686871e-13,2.7648949979243e-15,463180.98999999976,34863.00999999994
4487,Slow* ,2,The Walking Dead ,New_York,8398748,4.2961519482559025e-13,2.511742487984696e-15,463180.98999999976,34863.00999999994
4488,Slow* ,2,The Walking Dead ,New_York,8398748,3.8631537058249346e-13,2.2585899780450925e-15,463180.98999999976,34863.00999999994
4489,Slow* ,2,The Walking Dead ,New_York,8398748,3.430155463393966e-13,2.0054374681054888e-15,463180.98999999976,34863.00999999994
4490,Slow* ,2,The Walking Dead ,New_York,8398748,2.997157220962997e-13,1.7522849581658848e-15,463180.98999999976,34863.00999999994
4491,Slow* ,2,The Walking Dead ,New_York,8398748,2.564158978532029e-13,1.4991324482262813e-15,463180.98999999976,34863.00999999994
4492,Slow* ,2,The Walking Dead ,New_York,8398748,2.1311607361010606e-13,1.2459799382866775e-15,463180.98999999976,34863.00999999994
4493,Slow* ,2,The Walking Dead ,New_York,8398748,1.698162493670092e-13,9.928274283470738e-16,463180.98999999976,34863.00999999994
4494,Slow* ,2,The Walking Dead ,New_York,8398748,1.2651642512391236e-13,7.396749184074701e-16,463180.98999999976,34863.00999999994
4495,Slow* ,2,The Walking Dead ,New_York,8398748,8.321660088081553e-14,4.865224084678665e-16,463180.98999999976,34863.00999999994
4496,Slow* ,2,The Walking Dead ,New_York,8398748,3.99167766377187e-14,2.333698985282628e-16,463180.98999999976,34863.00999999994
4497,Slow* ,2,The Walking Dead ,New_York,8398748,1.538972860301171e-14,8.997249284158698e-17,463180.98999999976,34863.00999999994
4498,Slow* ,2,The Walking Dead ,New_York,8398748,1.5092736259075624e-14,8.823619571307389e-17,463180.98999999976,34863.00999999994
4499,Slow* ,2,The Walking Dead ,New_York,8398748,1.4795743915139535e-14,8.64998985845608e-17,463180.98999999976,34863.00999999994
4500,Slow* ,2,The Walking Dead ,New_York,8398748,1.449875157120345e-14,8.476360145604772e-17,463180.98999999976,34863.00999999994
4501,Slow* ,2,The Walking Dead ,New_York,8398748,1.4201759227267361e-14,8.302730432753463e-17,463180.98999999976,34863.00999999994
4502,Slow* ,2,The Walking Dead ,New_York,8398748,1.3904766883331275e-14,8.129100719902155e-17,463180.98999999976,34863.00999999994
4503,Slow* ,2,The Walking Dead ,New_York,8398748,1.3607774539395188e-14,7.955471007050846e-17,463180.98999999976,34863.00999999994
4504,Slow* ,2,The Walking Dead ,New_York,8398748,1.3310782195459102e-14,7.781841294199538e-17,463180.98999999976,34863.00999999994
4505,Slow* ,2,The Walking Dead ,New_York,8398748,1.3013789851523015e-14,7.608211581348229e-17,463180.98999999976,34863.00999999994
4506,Slow* ,2,The Walking Dead ,New_York,8398748,1.2716797507586929e-14,7.434581868496921e-17,463180.98999999976,34863.00999999994
4507,Slow* ,2,The Walking Dead ,New_York,8398748,1.2419805163650841e-14,7.26095215564561e-17,463180.98999999976,34863.00999999994
4508,Slow* ,2,The Walking Dead ,New_York,8398748,1.2122812819714756e-14,7.087322442794302e-17,463180.98999999976,34863.00999999994
4509,Slow* ,2,The Walking Dead ,New_York,8398748,1.1825820475778668e-14,6.913692729942993e-17,463180.98999999976,34863.00999999994
4510,Slow* ,2,The Walking Dead ,New_York,8398748,1.152882813184258e-14,6.740063017091684e-17,463180.98999999976,34863.00999999994
4511,Slow* ,2,The Walking Dead ,New_York,8398748,1.1231835787906495e-14,6.566433304240376e-17,463180.98999999976,34863.00999999994
4512,Slow* ,2,The Walking Dead ,New_York,8398748,1.0934843443970407e-14,6.392803591389067e-17,463180.98999999976,34863.00999999994
4513,Slow* ,2,The Walking Dead ,New_York,8398748,1.0637851100034321e-14,6.219173878537759e-17,463180.98999999976,34863.00999999994
4514,Slow* ,2,The Walking Dead ,New_York,8398748,1.0340858756098234e-14,6.04554416568645e-17,463180.98999999976,34863.00999999994
4515,Slow* ,2,The Walking Dead ,New_York,8398748,1.0043866412162148e-14,5.871914452835142e-17,463180.98999999976,34863.00999999994
4516,Slow* ,2,The Walking Dead ,New_York,8398748,9.74687406822606e-15,5.698284739983833e-17,463180.98999999976,34863.00999999994
4517,Slow* ,2,The Walking Dead ,New_York,8398748,9.449881724289973e-15,5.524655027132524e-17,463180.98999999976,34863.00999999994
4518,Slow* ,2,The Walking Dead ,New_York,8398748,9.152889380353887e-15,5.3510253142812156e-17,463180.98999999976,34863.00999999994
4519,Slow* ,2,The Walking Dead ,New_York,8398748,8.8558970364178e-15,5.1773956014299064e-17,463180.98999999976,34863.00999999994
4520,Slow* ,2,The Walking Dead ,New_York,8398748,8.558904692481714e-15,5.003765888578598e-17,463180.98999999976,34863.00999999994
4521,Slow* ,2,The Walking Dead ,New_York,8398748,8.261912348545627e-15,4.830136175727289e-17,463180.98999999976,34863.00999999994
4522,Slow* ,2,The Walking Dead ,New_York,8398748,7.96492000460954e-15,4.656506462875981e-17,463180.98999999976,34863.00999999994
4523,Slow* ,2,The Walking Dead ,New_York,8398748,7.667927660673453e-15,4.482876750024672e-17,463180.98999999976,34863.00999999994
4524,Slow* ,2,The Walking Dead ,New_York,8398748,7.370935316737367e-15,4.3092470371733636e-17,463180.98999999976,34863.00999999994
4525,Slow* ,2,The Walking Dead ,New_York,8398748,7.073942972801281e-15,4.135617324322055e-17,463180.98999999976,34863.00999999994
4526,Slow* ,2,The Walking Dead ,New_York,8398748,6.776950628865194e-15,3.9619876114707465e-17,463180.98999999976,34863.00999999994
4527,Slow* ,2,The Walking Dead ,New_York,8398748,6.4799582849291074e-15,3.7883578986194374e-17,463180.98999999976,34863.00999999994
4528,Slow* ,2,The Walking Dead ,New_York,8398748,6.18296594099302e-15,3.614728185768128e-17,463180.98999999976,34863.00999999994
4529,Slow* ,2,The Walking Dead ,New_York,8398748,5.885973597056933e-15,3.4410984729168196e-17,463180.98999999976,34863.00999999994
4530,Slow* ,2,The Walking Dead ,New_York,8398748,5.588981253120847e-15,3.267468760065511e-17,463180.98999999976,34863.00999999994
4531,Slow* ,2,The Walking Dead ,New_York,8398748,5.29198890918476e-15,3.0938390472142025e-17,463180.98999999976,34863.00999999994
4532,Slow* ,2,The Walking Dead ,New_York,8398748,4.994996565248673e-15,2.920209334362894e-17,463180.98999999976,34863.00999999994
4533,Slow* ,2,The Walking Dead ,New_York,8398748,4.698004221312587e-15,2.746579621511585e-17,463180.98999999976,34863.00999999994
4534,Slow* ,2,The Walking Dead ,New_York,8398748,4.4010118773765e-15,2.5729499086602765e-17,463180.98999999976,34863.00999999994
4535,Slow* ,2,The Walking Dead ,New_York,8398748,4.104019533440413e-15,2.399320195808968e-17,463180.98999999976,34863.00999999994
4536,Slow* ,2,The Walking Dead ,New_York,8398748,3.807027189504327e-15,2.2256904829576594e-17,463180.98999999976,34863.00999999994
4537,Slow* ,2,The Walking Dead ,New_York,8398748,3.5100348455682393e-15,2.0520607701063503e-17,463180.98999999976,34863.00999999994
4538,Slow* ,2,The Walking Dead ,New_York,8398748,3.2130425016321526e-15,1.8784310572550417e-17,463180.98999999976,34863.00999999994
4539,Slow* ,2,The Walking Dead ,New_York,8398748,2.9160501576960663e-15,1.7048013444037332e-17,463180.98999999976,34863.00999999994
4540,Slow* ,2,The Walking Dead ,New_York,8398748,2.6190578137599797e-15,1.5311716315524246e-17,463180.98999999976,34863.00999999994
4541,Slow* ,2,The Walking Dead ,New_York,8398748,2.322065469823893e-15,1.3575419187011159e-17,463180.98999999976,34863.00999999994
4542,Slow* ,2,The Walking Dead ,New_York,8398748,2.025073125887806e-15,1.1839122058498072e-17,463180.98999999976,34863.00999999994
4543,Slow* ,2,The Walking Dead ,New_York,8398748,1.7280807819517193e-15,1.0102824929984985e-17,463180.98999999976,34863.00999999994
4544,Slow* ,2,The Walking Dead ,New_York,8398748,1.4310884380156327e-15,8.366527801471899e-18,463180.98999999976,34863.00999999994
4545,Slow* ,2,The Walking Dead ,New_York,8398748,1.1340960940795458e-15,6.6302306729588105e-18,463180.98999999976,34863.00999999994
4546,Slow* ,2,The Walking Dead ,New_York,8398748,8.371037501434591e-16,4.893933544445724e-18,463180.98999999976,34863.00999999994
4547,Slow* ,2,The Walking Dead ,New_York,8398748,5.401114062073723e-16,3.157636415932637e-18,463180.98999999976,34863.00999999994
4548,Slow* ,2,The Walking Dead ,New_York,8398748,2.431190622712856e-16,1.4213392874195506e-18,463180.98999999976,34863.00999999994
